,driver_id,customer_id,rating
642000,1169892,47804264,5
642020,1917708,31895256,5
642021,1810316,29649968,3
642040,1932220,52757156,4
642041,899932,52776504,5
642047,1740052,43984824,5
642052,1457816,21400072,4
642059,1713808,22818472,0
642086,591068,57035608,0
642088,1630056,3649720,0
642090,1698016,38094464,0
642096,1435400,21758864,5
642101,1405720,28321084,5
642131,1825688,52768172,5
642142,1811048,51408692,5
642143,790272,16821652,0
642164,1174852,16398160,0
642166,1871584,11939044,5
642173,1870964,26596012,5
642177,1664864,36625116,5
642180,1861352,38349720,3
642189,900444,29617516,0
642192,556876,17060112,3
642210,1468360,4431980,0
642211,1727280,54714212,0
642219,1697760,42276552,5
642220,1760900,22702548,0
642283,1848288,21339992,0
642285,1388456,55328680,0
642299,1823280,25299264,5
642319,1281684,29449852,0
642380,645208,56500616,5
642392,1388016,23484092,0
642403,1739268,13698512,5
642405,554348,52279420,5
642439,1714708,3609432,3
642445,1867964,13362568,5
642456,758424,23635188,5
642466,1915628,14919048,5
642468,619688,36625116,5
642474,1314020,56782460,5
642486,1654500,57035796,0
642496,921060,46793600,5
642514,640836,23635188,0
642532,1383564,40532232,5
642533,827140,17132440,0
642537,1289936,45640912,0
642541,1375200,6047560,5
642554,1289736,48421112,0
642574,581292,33495392,5
642586,882016,53198680,5
642610,843816,41674224,5
642634,1734516,15164308,5
642641,1440288,53181400,0
642647,1685228,2249772,0
642649,1410652,34965012,0
642663,1714888,50410188,0
642669,1720204,18878204,5
642674,630600,56485864,0
642680,1782824,52955904,5
642682,1851076,53993496,5
642683,1630088,34406860,0
642723,1494720,7487028,0
642735,1776084,41001720,5
642746,1599248,28085660,5
642752,663232,23135768,5
642753,1751268,11091300,5
642767,1004800,14090380,0
642772,1284336,46099648,0
642799,1267104,56401204,5
642805,1445552,38189592,5
642828,1163144,15377852,0
642841,1205444,24469276,0
642856,1346108,40765032,5
642895,1205444,33815632,0
642896,1201416,41973276,0
642933,1311788,5229532,5
642956,849564,39365220,5
642971,1871896,37234940,0
642975,1829192,46923036,5
642983,1459528,37368700,5
643000,932316,53594980,5
643004,1421284,30709640,0
643014,980072,57527960,0
643025,1632588,37234940,0
643033,822476,44636976,0
643035,1741228,52202988,5
643075,1849688,53517716,5
643078,1005076,24858208,0
643079,1790900,9054184,5
643080,752904,38816112,5
643102,1871896,28477948,5
643110,1215064,18943284,5
643111,1871772,52937520,5
643121,1240480,39365220,0
643136,1935860,8600456,0
643140,1935876,32955848,5
643147,1216080,51254208,5
643160,917408,57261496,5
643165,1871872,43074880,5
643178,1719456,33652960,0
643181,1506680,55011700,5
643208,1293556,27585096,5
643235,1935852,46962196,5
643248,1829188,53326056,0
643261,1696384,52840560,5
643291,1147300,42440608,5
643296,1521304,22810508,5
643323,792932,32312440,5
643335,776892,39562052,5
643364,1861128,46805392,5
643369,1458964,43094516,5
643382,1448696,55011700,5
643387,1793888,53540752,5
643388,1849672,47570980,5
643392,1829192,52998756,5
643401,1890116,34109760,5
643412,1982488,28115432,5
643458,1632588,46733348,0
643465,1719592,54906584,5
643498,1810304,54121912,5
643505,1589616,54781000,5
643506,1255096,55192244,0
643527,1459416,51074584,1
643541,1727304,25184740,0
643554,917300,46449852,5
643561,821716,47692056,5
643579,1189292,21572524,0
643584,872460,25674108,5
643587,1911772,30073904,5
643604,1719776,28834368,5
643619,1741476,29293008,5
643638,1829720,54839636,0
643642,1133996,32439580,0
643643,1849608,55371352,5
643654,1810328,25195288,4
643686,1189328,21572524,5
643701,1189292,34192252,5
643722,980068,32355068,0
643723,1719592,5229532,5
643750,1255176,33851628,5
643764,1521304,32580060,5
643769,1829592,5229532,5
643796,1421092,54685268,5
643798,859636,44636976,4
643807,1311096,33635600,5
643833,1950468,50502148,5
643844,1930148,36811200,5
643847,1632604,56314264,0
643867,1214776,30231832,5
643922,1790908,6378748,5
643942,1376380,46944816,5
643944,1790940,12228496,5
643947,1589628,25184740,5
643963,1741228,16532172,5
643980,1849612,25004028,3
644017,1506680,24957684,5
644055,1849644,28477948,4
644063,1719804,50782668,0
644065,1793672,45336660,5
644068,1719628,55287240,3
644078,1741476,34067676,3
644083,1255096,21572524,5
644093,1936776,32537132,5
644113,980068,55011700,5
644124,1890276,31458576,0
644133,1553168,5229532,5
644144,1376376,27923532,0
644157,1147196,47054704,5
644162,1950468,40332452,5
644173,1753276,4462532,5
644182,965920,21572524,1
644188,1376380,50204792,5
644230,1793888,30995976,5
644241,1255240,31714532,5
644264,1768364,23981732,5
644271,1936172,33725080,0
644272,1829592,18578216,5
644290,1997716,49569856,5
644295,965904,50640424,4
644313,830044,30231832,4
644336,1719628,52998756,5
644342,951232,23602996,0
644345,1950468,41654624,5
644392,1311096,15993200,5
644415,1810212,48340080,5
644430,1761044,46125820,4
644446,1134000,41699644,0
644466,1696548,31714532,5
644475,1741312,56314264,5
644482,1185356,12228496,5
644485,1025392,37596628,0
644497,1653700,43594848,5
644500,1950372,30329396,5
644511,1701340,14122536,0
644515,887780,24635904,5
644518,1810204,49590128,5
644532,1727304,40743524,5
644534,1696744,44618964,4
644536,1719620,30685952,0
644541,1935704,55572452,0
644551,1871772,55940948,4
644552,1482764,33652960,5
644554,1589616,32432580,5
644560,1935908,28382688,5
644568,1871872,22736428,4
644599,1312428,45114660,5
644616,1790932,57031088,5
644620,1727304,36759416,0
644637,1936776,44242632,0
644641,1506836,55572452,0
644666,1911676,16354208,5
644675,980068,57410988,5
644690,1982784,55371352,5
644692,1553128,41654624,0
644694,1768312,16354208,5
644708,1810184,55721172,5
644714,1741424,22360724,5
644715,1871888,28090960,5
644731,1312428,38790812,5
644744,1719620,30685952,0
644781,1482764,42745172,5
644816,1573008,50956520,0
644853,1890116,29928492,5
644855,1696384,44116184,0
644877,1829716,25159368,5
644879,930440,33730804,5
644880,1829596,57101044,4
644889,1025632,55048068,0
644924,1696384,22733116,5
644943,1793672,33652960,5
644967,1696556,53594980,4
644980,1929924,27963520,5
645000,1950380,18578216,5
645013,1790908,28382688,0
645034,1829712,28115432,0
645040,1741492,43094516,0
645044,1701340,26863828,5
645052,1025632,31458576,5
645056,917408,45135540,0
645059,959432,33725080,5
645063,1134000,51090352,0
645073,1810328,48726068,0
645093,1147300,1108636,5
645132,1589620,42627328,5
645163,1215064,33004128,5
645185,1710840,14632376,0
645187,1982460,49543240,3
645202,1635792,51551344,5
645207,1868456,44045104,0
645214,1713888,21342860,5
645222,1028676,6063092,4
645274,1861372,19045504,5
645278,2005108,27569120,5
645285,1815956,34525200,5
645309,1937816,44692020,3
645316,2008572,675648,5
645329,603300,40175224,5
645334,1630124,57962024,5
645336,1882148,22702548,5
645352,1933192,9886460,5
645364,1619088,44462404,5
645370,1421388,46314628,5
645383,1720588,45624884,5
645384,1683636,53645764,0
645386,1836612,51291352,0
645388,1690116,54655980,4
645392,1304644,10329692,0
645405,616140,52390464,5
645439,1690116,1811892,0
645442,1645092,41008524,5
645444,1773356,25089372,5
645460,929836,32957844,0
645467,1281408,43348760,0
645477,1570728,25392524,0
645504,1570304,45474396,5
645535,586144,30726384,5
645537,1130820,22702548,4
645562,1410044,27960648,5
645564,1807924,29667444,5
645574,1441800,22098416,0
645593,693520,33922148,5
645600,1181740,31505512,5
645612,1225032,50122764,0
645625,1268020,34525200,0
645653,1619000,57260872,5
645656,1512868,42525848,5
645668,1181820,19502328,5
645673,1861132,27691912,0
645731,1826140,14786572,5
645735,645084,14779224,0
645741,1679308,56381436,5
645765,1341116,57253708,0
645805,1174772,45591840,0
645806,1290692,50575964,5
645823,1937604,45158536,5
645830,663256,28125896,0
645865,1441340,46021168,4
645876,1836780,18717160,5
645891,616120,15612144,5
645907,632848,18126304,4
645910,1441340,51138504,5
645943,1557124,32539728,4
645953,974172,52804100,5
645955,1008400,7358860,5
645963,1713712,33566632,4
645965,1941836,55328680,0
645969,1229608,7358860,5
645993,1135376,11279184,5
645996,1665612,48444756,5
646000,1671232,45475384,0
646007,1262688,18776828,5
646013,1854556,33415784,4
646017,1851608,17998608,5
646022,1290864,5916908,5
646030,1320916,17501256,5
646055,1704748,52981044,1
646066,697024,44054992,5
646105,884244,19051892,0
646112,1363064,10023164,3
646119,881888,49590128,5
646120,1761260,51760392,0
646146,758392,26725036,5
646163,1526468,55196224,5
646165,1696660,11038732,4
646166,1224964,47058068,5
646184,1718332,49227928,5
646192,919964,54688260,0
646212,1146712,4925568,5
646227,884164,16187972,5
646234,1869808,27112488,0
646235,745544,54968544,5
646247,1635792,47999340,5
646257,1424928,14216100,0
646275,1733396,31083396,5
646281,1331200,40767412,5
646324,1697536,56476660,5
646337,1871584,10217664,5
646391,1721488,38189592,5
646406,1130820,48635240,0
646407,675148,52250892,5
646409,658704,7861844,5
646425,1808720,55396656,5
646454,1685508,54153320,4
646455,1741696,51870052,0
646470,744688,40059104,0
646502,1679260,8090136,5
646516,1766420,21003876,5
646520,1692060,21486928,5
646522,1850960,11396248,0
646526,920052,45629644,5
646527,1170720,51209232,5
646548,887920,18349340,5
646583,1720744,51335556,0
646586,1104844,43142700,5
646593,1854468,5677896,0
646599,673208,34108744,5
646608,911988,14817108,5
646625,1696632,51291352,5
646626,1808028,32176988,5
646654,1170740,54668736,5
646677,1714708,22063320,5
646681,694412,3597676,5
646684,1142516,41531924,5
646691,770900,20734872,5
646703,903372,18939960,5
646732,1697960,52015024,5
646736,1570200,20031120,5
646737,686472,25386748,5
646750,1435264,18776828,5
646764,1452416,7861844,0
646776,1715132,6489028,5
646805,1162672,18859608,5
646820,1518680,6487312,5
646839,903080,35147516,5
646851,1177016,2258812,5
646856,1410368,18298584,0
646884,1776536,23933972,5
646892,1843188,14128212,5
646917,1765696,28934940,5
646934,1394688,25199020,5
646993,1808816,32328864,5
647009,1773356,6063092,0
647044,1545776,24836704,5
647053,694412,8837188,5
647061,1774360,47072024,5
647067,684372,13631988,5
647078,1388516,52306584,5
647079,1859476,44433016,5
647082,745544,30605820,5
647096,1493804,26764572,0
647102,1526760,15024076,4
647115,1679808,10485556,5
647140,1614736,18014212,0
647150,1135320,48628288,5
647154,1765044,55498260,5
647172,1290168,13362568,5
647184,1630684,50390032,5
647202,1685220,50742532,5
647257,1410284,19885004,0
647267,1177028,35213120,5
647295,625300,54100780,0
647306,1644976,17914360,0
647333,699620,20525428,5
647335,1898488,37964228,3
647348,1620492,51084880,0
647361,1871492,30541484,5
647368,1711576,16546532,5
647390,1991564,675648,5
647395,1837012,30760924,5
647405,681852,21696356,0
647422,562636,56381436,5
647431,577304,35418300,5
647432,1950384,40831928,0
647437,1684028,50372928,5
647466,1941896,56048104,5
647480,1295304,49190744,5
647494,759728,58433620,5
647504,1697960,13925960,5
647507,1425192,19143380,5
647508,589120,27960648,5
647518,1988728,52776504,5
647545,690892,56067544,5
647552,697636,20721940,0
647553,1855532,12257432,5
647567,1684248,45332344,5
647577,1405704,42545648,5
647582,887864,31169780,5
647616,753140,16241836,5
647634,1954056,44531396,5
647639,1898340,10887384,3
647648,1999044,13288360,5
647663,1892056,52776504,5
647671,1851608,44768684,5
647680,1518436,57925360,5
647687,1916996,33589996,0
647689,565796,47736016,0
647691,1818148,16546532,5
647720,1960984,8571504,5
647732,1405792,48291812,0
647735,1758192,50679684,5
647740,1940892,2550568,0
647742,1452784,42151016,5
647746,1869904,55477908,5
647751,1982048,39548072,5
647752,1405856,27970084,5
647774,771084,15805896,0
647781,1341108,22765280,0
647801,1360292,42851680,5
647816,632848,40345020,5
647863,1599352,1673812,1
647868,1721624,26826364,5
647876,1694292,16776316,5
647885,1714960,39013896,5
647915,1727816,40039968,5
647954,882592,28085660,5
647960,1838948,38377372,5
647971,929824,50819548,4
647972,1563468,55013936,5
647974,1781460,53904992,5
648040,1563840,24931848,5
648046,1790260,36841440,5
648051,1823072,43142700,5
648066,1304776,3414552,2
648106,1301508,27416432,5
648182,1142516,40175224,5
648188,1383300,35765052,5
648199,1476312,50390032,5
648217,1525660,43254092,0
648232,1473240,20184372,5
648249,1365876,19045504,0
648269,1776852,15962068,0
648283,1698016,47072024,5
648298,1792748,27970084,5
648300,1776256,20632140,5
648339,1692244,28180160,5
648353,1177040,43495796,0
648354,1740560,53609068,0
648379,770888,43984824,5
648407,827216,39782008,5
648416,601040,54266980,0
648423,608204,13602020,3
648431,1683728,51142560,0
648467,1765772,41575224,5
648487,1315044,48201052,0
648489,1719208,25183880,5
648522,1733992,35109576,5
648560,1170652,8090136,5
648573,678680,52238108,0
648576,529360,52250892,4
648654,1439692,56265608,5
648671,625300,6871652,3
648675,1847484,4019824,5
648677,1414132,34961292,5
648685,1506296,10025492,5
648698,1808056,33251404,0
648718,1906408,48628288,5
648764,1435176,47072024,5
648766,1526468,24718516,5
648791,825632,56200436,0
648800,1825432,54773660,5
648803,1884520,54253368,0
648807,1869856,34905068,0
648809,1406868,45634632,5
648810,1847308,11453656,5
648834,677864,34887192,0
648851,1624980,5677896,5
648875,1733396,50674628,5
648898,645084,5670540,5
648913,1884272,50222948,5
648922,556796,43983560,5
648967,929852,20967464,5
648971,574940,25386748,0
649003,520340,1701108,5
649018,1917176,34636832,5
649028,1740468,28400336,0
649037,1817860,54869560,4
649042,798668,22550068,0
649072,645280,31548456,1
649076,1918240,23059300,0
649088,1619312,52673096,4
649093,1696740,10598144,5
649110,1952916,46000088,0
649113,1758060,22689016,5
649131,529360,9887624,5
649136,1348028,21627112,0
649148,1487780,18521260,0
649165,1898376,57105392,0
649177,581292,8571504,5
649195,1769156,11874304,0
649215,1150344,46552332,5
649228,1869796,56052164,5
649230,1527508,6167104,0
649248,1481352,6644008,5
649261,1780344,46226844,0
649273,1704788,16398160,3
649288,1660792,57019836,0
649309,885620,52976076,5
649314,721848,29667444,5
649323,1765724,32752020,5
649348,1570280,19898632,0
649349,658704,16821652,5
649356,1734924,17438336,5
649379,1690628,3940824,5
649433,1458744,19945020,5
649448,662668,45467696,0
649460,1518860,47326300,5
649480,1751268,43142700,5
649483,1802028,39306988,5
649486,1724680,36625116,5
649521,1792444,52557760,5
649525,687428,53351692,0
649539,1779688,11615016,0
649551,1619312,21871216,5
649558,1374760,1201368,0
649571,1402400,50946228,3
649575,1751360,44077244,4
649621,827336,33415784,5
649633,693556,45131000,5
649661,592580,14531168,0
649691,954432,48972068,0
649693,900444,8571504,5
649715,1338860,16651932,5
649721,1121812,14857528,5
649736,1130544,53688976,5
649778,1550140,29560052,0
649784,1170260,37904636,5
649798,667864,27645740,5
649810,974172,21596072,0
649835,1688740,28649064,5
649849,1615128,38380916,0
649866,1760900,8571504,5
649881,1435516,1201368,5
649883,693556,9881944,0
649912,1825664,45585492,5
649925,921008,4329460,5
649953,929836,22045612,5
649957,1864348,54633612,0
649981,1855496,40767412,0
649983,1884832,15164308,0
649993,1452592,40175224,0
650003,1906772,49982412,0
650005,987548,55807532,5
650006,1869808,45532728,5
650022,1630080,53256824,5
650023,1776368,4431980,5
650041,1860040,24848196,5
650060,1792204,56722132,5
650081,903612,17581156,0
650088,1487032,49019284,5
650100,1170236,38154272,5
650125,675148,20632140,5
650169,1268912,18789680,4
650175,1339220,57332764,5
650196,1177032,12803496,5
650208,1871360,48796768,5
650271,1104844,39089452,0
650272,1480760,4373228,0
650291,1715884,52854960,5
650293,1917680,33251456,0
650295,1375000,14467268,5
650302,1860040,48545624,4
650336,1918980,54503080,5
650354,1375848,31658696,5
650380,1910752,18776828,0
650388,1763892,28877544,5
650404,947592,52658260,5
650425,687656,49394792,0
650433,1836780,27722160,5
650492,1362956,14893920,5
650505,1822984,32470488,5
650514,1691824,5413188,5
650535,1792968,55590932,0
650587,1374760,35147516,5
650589,1766468,28717292,5
650625,1808048,28163704,5
650631,1780132,2380276,0
650633,1170292,2380276,5
650639,1892296,49032672,0
650665,1819760,2365244,0
650681,1506252,53299004,5
650705,1853436,17045640,5
650710,1506252,8090136,5
650718,921008,19758240,5
650721,1614664,52955904,5
650728,1807924,33172852,5
650737,1327148,15287460,0
650754,1836612,42426920,5
650761,1720332,15024076,4
650765,770900,11453656,5
650779,1469580,19945020,0
650833,1487848,27399032,0
650834,1511816,9887624,4
650857,933264,29560052,5
650860,1932220,11453656,5
650886,1789128,45034920,0
650911,1869560,43054804,0
650914,1750472,56760592,5
650921,1869796,44375396,5
650924,1176984,54968544,5
650934,1441640,51087340,5
650937,1696640,22689016,5
650944,1872692,26970776,5
650957,1938096,25875632,4
650968,1323412,52250892,4
650975,1405940,27722160,5
650990,1940704,32554888,4
650995,1811488,5533868,0
651004,885324,47950808,5
651042,1312932,6871652,0
651048,1766668,3800324,5
651055,1662220,56252032,5
651076,1360244,39410500,5
651080,1410652,49202328,0
651091,1777344,33922148,5
651115,1402408,43996364,5
651121,1291016,33922148,5
651135,1275092,25036080,5
651144,1851116,5436040,0
651157,1714820,22084172,4
651195,1713520,19755964,5
651200,1793676,43014820,0
651215,1692108,13379464,4
651231,1789080,31805220,0
651295,1772996,42908972,5
651315,1406852,50122764,5
651317,827312,16151356,4
651321,614012,21173112,0
651327,1553832,32700388,5
651346,1852456,8803676,5
651351,1861092,55151980,0
651372,1688668,41650020,0
651394,1789300,47568932,4
651425,1338084,40512448,5
651443,1843444,4186920,0
651446,746096,43784980,5
651447,903080,14467268,5
651456,1004800,43778700,5
651475,1825444,34546424,5
651487,1394948,39013896,0
651492,1751232,37610264,0
651508,1563692,51660688,5
651546,1819360,49911388,0
651548,675272,8049092,5
651557,770888,7861844,5
651589,1819360,30287504,4
651603,1121824,34081104,0
651617,1619284,16340244,5
651661,1135308,20031120,5
651663,752852,10598144,5
651670,1440232,1162628,4
651681,1421024,13943084,5
651684,1793996,17903596,4
651685,774296,5863760,5
651694,1685484,45750020,0
651698,1915592,51276616,5
651713,905600,17766976,0
651730,1842896,48668120,0
651749,882724,53926196,0
651763,1438796,53815276,5
651796,1851076,56671116,5
651818,1919128,20996904,5
651843,1801400,21923928,5
651861,1469396,46793600,5
651867,1733536,51553956,0
651892,1817916,46552332,5
651893,1585912,44063884,0
651914,1793988,38158512,0
651931,763556,53713032,5
651948,1388456,41858568,0
651994,620388,25390820,0
652004,1635208,42525848,5
652019,1331200,56476660,5
652025,753500,8307716,5
652110,1314044,26912528,5
652120,1816940,5916908,5
652125,1290100,8827648,0
652128,753140,1934996,0
652148,937932,52768172,5
652175,1747440,54842368,0
652205,544844,42262856,4
652225,555484,46439728,5
652229,1819936,38660696,0
652246,675272,53963500,0
652247,1862536,42928960,5
652254,774244,45158536,0
652259,753160,54559440,5
652269,1008184,49522756,0
652273,690608,10598144,5
652286,1563592,18163472,5
652303,1869904,56052164,5
652320,1526124,51012004,5
652326,1927380,38134628,5
652333,1861316,57263960,4
652340,1871208,15326908,0
652343,1854260,18953816,5
652354,1935200,37610264,0
652376,1792748,53222892,5
652380,1570728,52804100,5
652396,1793720,54635468,0
652404,1855456,57083000,0
652406,1846644,7358860,0
652421,569800,51105044,5
652442,1891168,22018584,5
652450,1881796,45695980,5
652473,1367196,33205724,5
652489,1883768,10809676,5
652508,1225052,55907884,5
652535,607636,54253368,0
652566,1714004,27378312,0
652606,1365736,9668852,5
652617,684008,21453828,5
652624,1246960,33089124,5
652642,1793268,35537136,0
652651,691428,30933348,5
652652,1618804,22415956,5
652671,1506276,49911424,3
652675,1691128,31902536,4
652680,744676,17155136,0
652693,900428,20157644,5
652731,1752568,15612144,5
652746,1765772,54638352,0
652753,1820160,24037644,0
652761,1189328,28090960,0
652768,1911804,33004128,5
652772,1632568,29293008,5
652775,1810212,56915348,5
652796,1790920,48708288,0
652797,1702544,44357836,5
652806,1760892,21306732,0
652808,1719592,27672748,0
652833,1871784,46923036,5
652879,1459236,38816112,5
652892,1911676,17172048,0
652896,1911780,17172048,4
652929,1768340,51189076,5
652948,1890284,30995976,5
652972,2005104,47862400,5
652979,1435064,50954412,5
652984,1719804,40626592,5
653001,1849644,22810508,5
653010,1214772,52886660,5
653020,1005076,29665660,5
653069,1753068,54577080,5
653089,1790900,38458204,4
653129,1741540,57485276,0
653131,1553196,43494224,3
653153,961480,44182880,5
653163,1871872,52836336,5
653189,1793968,53675488,5
653190,1240456,3687856,0
653196,1793888,22994908,0
653197,1809880,51189076,5
653199,1768336,43557816,4
653205,1741424,16354208,5
653212,1849612,52840560,5
653214,1849612,28437892,5
653265,1482440,33652960,5
653272,1632568,46805392,1
653275,1810184,43557816,4
653357,1520884,16354208,5
653414,1376376,33652960,5
653430,1701380,21412756,0
653451,1871888,51074584,5
653464,1829596,50181824,0
653496,1911788,46805392,1
653510,1441716,50571616,0
653522,1719716,47692056,5
653534,1727304,52988440,5
653542,821716,24171716,5
653550,1849608,25296576,0
653562,1459428,56392704,5
653565,1849616,36759416,5
653574,1189328,54041360,5
653584,1376136,30073904,5
653590,1589616,54568984,5
653602,1761060,9054184,5
653604,1025660,46733348,5
653641,1810184,43016392,5
653652,1632560,45671960,0
653655,1810304,52948628,1
653660,1793900,54668520,0
653664,1506680,862860,0
653672,1741476,27086116,3
653717,1632600,36811200,5
653745,1793908,23981732,5
653757,1255244,36980232,5
653758,1741528,13844764,5
653768,1231784,46915320,5
653770,1306072,50222164,0
653775,937932,8655400,0
653782,951036,32312440,5
653816,1935704,27970976,0
653820,1982648,31714532,5
653829,1768488,57031088,5
653842,1997492,24858208,5
653858,1255256,25671468,5
653881,1753024,50845932,5
653887,1741208,46350616,5
653889,1849616,30709640,5
653908,1719716,14864296,5
653909,1911804,25296576,5
653920,1982612,34891932,5
653937,1435064,13033160,5
653948,965948,58129408,5
653952,1421092,23262580,5
653953,1311128,22360724,5
653955,1890968,28090960,5
653960,1255096,56738972,5
653969,1753028,45135540,0
653976,1790900,30582480,5
653979,1790988,42262376,3
653981,1255228,28372700,5
653987,1829192,22360724,0
653993,1849612,19454928,0
654008,1311128,53608084,0
654030,951036,23262580,0
654048,1760884,23262580,5
654057,1421284,43094516,1
654063,1216048,48340080,5
654067,1741208,46805392,5
654092,1790920,48643400,5
654093,1793700,55024824,5
654095,1214788,32537132,0
654113,1849644,25674108,5
654123,1950092,49198332,4
654125,1950344,56776876,5
654155,1719620,23600596,0
654162,1890608,37153384,5
654194,1189352,39365220,5
654199,1829188,50523356,0
654217,1520884,39365220,5
654237,1793888,51688192,4
654253,1790940,32537132,5
654286,1553152,53608084,4
654293,1950372,41368164,5
654305,1936172,56738972,2
654320,1829604,5805968,5
654331,887780,58052844,0
654345,1982648,25004028,0
654373,1312428,41844108,0
654410,1849672,56076572,4
654420,1492860,24635904,5
654423,980072,51677068,0
654431,1719592,53540752,5
654454,1553128,54668520,5
654466,1632560,47513936,5
654476,1459236,39562052,1
654507,1989836,54041360,5
654515,1982424,42606932,1
654539,1741476,55511364,0
654549,1435064,54055604,5
654561,758804,55011700,5
654565,1719592,37130144,5
654575,1768312,33505880,5
654603,1553128,22632408,5
654608,1871872,6378748,0
654614,776892,38816112,5
654627,849568,51189076,5
654653,932316,39878264,5
654694,1911672,51677068,0
654740,1205720,50336204,5
654770,1810184,57983912,3
654789,1810344,25109056,5
654830,1214436,51041548,5
654864,1361704,26491776,5
654877,1201416,57515468,5
654881,1466208,40738748,0
654890,1284132,56770136,5
654906,1644692,37073512,3
654913,1219544,36627952,0
654916,1330688,41339768,5
654923,1299400,18220688,0
654937,1299392,17409544,5
654938,1219152,45762816,0
654974,1445552,42953360,5
654977,1228356,50498040,0
654979,1374488,53145776,4
655057,1741492,5805968,5
655058,1311080,52202988,5
655063,2005100,47054704,0
655073,849568,39365220,5
655075,1189352,37482420,5
655088,1890136,24780264,0
655096,1632572,30685952,0
655112,1741292,51710492,0
655152,951172,30995976,5
655153,951172,53540752,5
655176,1607584,32432580,0
655182,1653540,13844764,4
655190,917408,45822448,5
655220,1696744,53517716,0
655249,1753132,48405904,0
655252,980084,50883288,0
655266,1632560,55589712,0
655269,1790932,54668520,5
655278,1720212,46651344,5
655290,1849612,52228216,5
655312,1506836,37331396,1
655326,1632556,52901184,5
655330,1696548,33652960,5
655331,1553152,46944816,5
655333,1829184,5229532,5
655335,1849664,40928100,5
655344,859636,45271400,0
655346,1810204,24780264,5
655351,1632560,15140328,5
655369,1809876,41699644,5
655386,887780,56738972,5
655394,1255080,53835792,4
655429,1589616,50896588,5
655433,1478164,29596772,0
655447,965956,34945736,5
655450,1911776,23981732,5
655451,1911788,22314376,5
655464,1911804,36590648,4
655467,1890116,50934748,5
655469,951232,19402024,0
655479,1553180,40743524,5
655485,821716,22360724,5
655493,849556,43367568,4
655500,1793908,43016392,0
655506,1793892,32580060,5
655518,1810344,47054704,0
655521,1696556,47554648,0
655527,1753276,44182880,0
655538,1133996,23981732,5
655574,1810960,5472888,5
655585,1753020,18014372,5
655621,675308,52702764,0
655639,667484,17242120,5
655646,642412,47321072,0
655647,1775800,32891208,5
655659,694468,54119876,0
655661,1468152,52979752,5
655667,645208,11728040,5
655669,1697536,55219076,5
655672,1691140,54887536,5
655690,632600,18401232,0
655695,1823980,30572540,0
655713,1599368,52757156,0
655718,1789080,11453656,5
655735,1453016,29667444,0
655766,1557440,46255792,5
655786,1387928,28066432,0
655791,1702780,52968956,5
655805,1734924,51087340,5
655841,1776560,13192292,5
655849,1150320,48261964,5
655864,667484,31548456,5
655883,1713520,48201052,5
655923,1564636,5169536,5
655929,1594824,18870460,0
655939,1644852,35896684,0
655950,1766828,23666556,0
655959,1774288,26278992,5
655969,1570728,51260884,0
655973,1727504,52496036,5
655990,1435212,19172152,5
655998,607636,18776828,5
656002,1761792,26727760,3
656013,1349040,21751980,5
656026,1683776,43784980,5
656030,1008120,14261344,5
656031,1683776,33172852,5
656050,686604,14893920,5
656055,955384,49405000,0
656100,947620,8688568,5
656119,1301072,22971152,5
656135,947620,9951896,3
656147,748644,9951896,5
656160,1348220,11038732,4
656180,1481576,11699964,0
656194,1506296,27170740,5
656204,1714888,33777616,0
656216,649164,54331960,5
656228,974172,41206128,5
656231,1174820,25114768,5
656246,690608,26491776,5
656259,1811196,37061788,5
656260,1685508,31169780,5
656291,1713864,47975944,1
656294,1378684,31169780,5
656314,1563760,46309772,5
656327,1849684,55371352,0
656340,1719572,38062532,5
656346,1871888,18943284,5
656359,1989844,26843328,5
656369,1849640,41654624,0
656372,1790900,24171716,0
656380,1890448,51677068,1
656386,1829716,37368700,5
656417,1849592,18368048,0
656419,951036,50782668,5
656421,1911672,53950856,5
656433,1632572,46962196,5
656434,1719592,1108636,5
656446,1950468,53540752,0
656461,1849644,41124540,5
656483,951192,43504796,5
656492,1793892,20571044,5
656499,1189324,25656016,5
656538,1632600,51189076,5
656541,1696556,43074880,5
656568,872460,30582480,5
656604,1810328,52757104,5
656617,1793900,23662440,0
656626,1741216,53594980,5
656656,1753028,30252628,5
656673,1911676,15140328,4
656687,1929924,30073904,5
656698,965948,14381968,0
656708,1255080,55531472,0
656734,1376216,29293008,5
656744,1810328,39047680,0
656755,1719696,53540752,4
656768,1005076,22632408,0
656821,1793968,52791136,0
656847,1189352,21575684,5
656854,1727268,23981732,5
656857,1753024,51325496,5
656880,1214788,25151592,1
656892,1849592,18943284,5
656901,1741228,52757104,0
656902,1255244,52675136,5
656915,1790912,21572524,1
656932,1790988,56076572,5
656973,1719804,32823796,0
656988,1376380,44357836,5
656996,1719456,39028816,4
657006,1311128,41844108,5
657042,758804,50845932,5
657050,1982488,35252940,5
657053,1989736,30995976,5
657066,1793900,19006340,5
657080,1989724,25077664,5
657082,1989616,45224892,5
657091,1810204,25261808,3
657102,1810304,51408692,5
657105,1849644,46944816,0
657112,1911776,25674108,0
657123,1696556,51189076,5
657141,1871872,54055604,5
657144,1761076,46741844,0
657151,1793888,32955848,5
657159,1871840,49282348,0
657193,1506832,41072116,5
657208,1719572,40016476,5
657213,1293356,24542328,0
657226,951152,33652960,5
657264,1553196,25075988,0
